,video_id,channelTitle,course,video_type,episode_title,episode_num,episode_title_len,tag_Count,publishedDate,publishedTime,days_published_for,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,with_Arizona
467,GpiBSFMFe-w,CrashCourse,Engineering,regular course,"Reaching Breaking Point Materials, Stresses, & Toughness",18.0,57,8.0,2018-09-20,20:03:15,1739,113458.0,2384.0,,96.0,684.0,hd,True,False
468,DA16n8ilUp8,CrashCourse,Theater,regular course,North America Gets a Theater...Riot,29.0,36,18.0,2018-09-14,22:03:08,1745,81007.0,1712.0,,88.0,760.0,hd,False,False
469,YjuZs8PFIEU,CrashCourse,Engineering,regular course,Mass Separation,17.0,16,6.0,2018-09-13,20:00:57,1746,84177.0,1745.0,,86.0,676.0,hd,True,False
470,V2381lUhqc0,CrashCourse,History of Science,regular course,Earth Science,20.0,14,11.0,2018-09-10,21:02:10,1749,477275.0,7579.0,,333.0,824.0,hd,True,False
471,wxzz31ww4M4,CrashCourse,Theater,regular course,The Rise of Melodrama,28.0,22,24.0,2018-09-07,21:23:38,1752,169230.0,2788.0,,94.0,727.0,hd,True,False
472,-YTC3A6dEGM,CrashCourse,Engineering,regular course,"Drugs, Dyes, & Mass Transfer",16.0,29,12.0,2018-09-06,18:10:41,1753,78948.0,1766.0,,61.0,504.0,hd,True,False
473,Gx0fAjNHb1M,CrashCourse,Statistics,regular course,P-Hacking,30.0,10,18.0,2018-09-05,21:03:57,1754,119529.0,2720.0,,97.0,662.0,hd,True,False
474,B0CwRyBlt1s,CrashCourse,Engineering,regular course,How Not to Set Your Pizza on Fire,15.0,34,12.0,2018-08-30,19:17:55,1760,93840.0,2089.0,,141.0,639.0,hd,True,False
475,7_cs1YlZoug,CrashCourse,Statistics,regular course,Chi-Square Tests,29.0,17,15.0,2018-08-29,21:09:05,1761,489998.0,8061.0,,157.0,664.0,hd,True,False
476,K4CKmYSMT_0,CrashCourse,History of Science,regular course,Biology Before Darwin,19.0,22,6.0,2018-08-27,22:48:29,1763,382952.0,7505.0,,267.0,771.0,hd,True,False
477,zMO258I-7uc,CrashCourse,Theater,regular course,"Why So Angry, German Theater?",27.0,30,26.0,2018-08-24,22:02:32,1766,87147.0,2214.0,,160.0,710.0,hd,True,False
478,YK7G6l_K6sA,CrashCourse,Engineering,regular course,Heat Transfer,14.0,14,15.0,2018-08-23,20:02:23,1767,567246.0,7159.0,,154.0,516.0,hd,True,False
479,Cm0vFoGVMB8,CrashCourse,Statistics,regular course,Degrees of Freedom and Effect Sizes,28.0,36,15.0,2018-08-22,20:47:29,1768,151838.0,3056.0,,74.0,810.0,hd,True,False
480,_M694ED8GtI,CrashCourse,History of Science,regular course,The New Chemistry,18.0,18,12.0,2018-08-20,22:33:43,1770,227546.0,4810.0,,234.0,795.0,hd,True,False
481,DenEXMVt0gU,CrashCourse,Theater,regular course,England's Sentimental Theater,26.0,30,24.0,2018-08-17,22:11:27,1773,74070.0,1661.0,,85.0,731.0,hd,True,False
482,bRrfsv9hiX4,CrashCourse,Engineering,regular course,Fluid Flow & Equipment,13.0,23,15.0,2018-08-16,19:04:21,1774,112837.0,2264.0,,104.0,566.0,hd,True,False
483,AGh66ZPpOSQ,CrashCourse,Statistics,regular course,T-Tests A Matched Pair Made in Heaven,27.0,38,13.0,2018-08-15,21:38:41,1775,209045.0,3459.0,,83.0,677.0,hd,True,False
484,9UKGPOwR-iw,CrashCourse,History of Science,regular course,Newton and Leibniz,17.0,19,13.0,2018-08-14,21:21:44,1776,402467.0,8499.0,,462.0,830.0,hd,True,False
485,yzAdZDK4XKA,CrashCourse,Theater,regular course,"China, Zaju, and Beijing Opera",25.0,31,20.0,2018-08-10,21:33:48,1780,128968.0,2781.0,,121.0,704.0,hd,True,False
486,ouTJkNLepF0,CrashCourse,Engineering,regular course,"Stress, Strain & Quicksand",12.0,27,18.0,2018-08-09,21:17:00,1781,194389.0,4341.0,,134.0,550.0,hd,True,False
487,QZ7kgmhdIwA,CrashCourse,Statistics,regular course,Test Statistics,26.0,16,17.0,2018-08-08,21:43:37,1782,209202.0,3228.0,,92.0,770.0,hd,True,False
488,UC5km6-o2oM,CrashCourse,History of Science,regular course,The Columbian Exchange,16.0,23,12.0,2018-08-06,21:56:00,1784,390053.0,5696.0,,276.0,778.0,hd,True,False
489,5lp-HBv-3bA,CrashCourse,Theater,regular course,All Night Demon Dance Party - Kathakali,24.0,40,19.0,2018-08-03,23:26:48,1787,106025.0,2462.0,,150.0,659.0,hd,False,False
490,iZOXW5aaCZg,CrashCourse,Engineering,regular course,"Heat Engines, Refrigerators, & Cycles",11.0,38,16.0,2018-08-02,19:02:52,1788,210795.0,4359.0,,138.0,644.0,hd,True,False
491,51bLRF02b4w,CrashCourse,Statistics,regular course,Bayes in Science and Everyday Life,25.0,35,17.0,2018-08-01,21:02:13,1789,100517.0,2242.0,,64.0,674.0,hd,True,False
492,oc3dWwbctw4,CrashCourse,Theater,regular course,"Japan, Kabuki, and Bunraku",23.0,27,20.0,2018-07-27,22:01:32,1794,214674.0,4508.0,,173.0,759.0,hd,True,False
493,9TDjifpGj-k,CrashCourse,Statistics,regular course,You Know I’m All About that Bayes,24.0,34,18.0,2018-07-25,20:57:56,1796,297937.0,7499.0,,178.0,725.0,hd,True,False
494,3FX07HzYyqI,CrashCourse,History of Science,regular course,The New Anatomy,15.0,16,11.0,2018-07-23,22:30:01,1798,236104.0,5339.0,,218.0,736.0,hd,True,False
495,5gxHbYI0uy4,CrashCourse,Theater,regular course,"Pre-Columbian Theater, Spanish Empire, and Sor Juana",22.0,53,22.0,2018-07-21,18:30:37,1800,93342.0,2335.0,,114.0,724.0,hd,False,False
496,2B81W6nNds0,CrashCourse,Engineering,regular course,Why We Can't Invent a Perfect Engine,10.0,37,14.0,2018-07-19,22:27:28,1802,302138.0,7350.0,,369.0,775.0,hd,True,False
497,WWagtGT1zH4,CrashCourse,Statistics,regular course,Playing with Power P-Values Pt 3,23.0,33,20.0,2018-07-18,20:52:08,1803,101065.0,1943.0,,71.0,735.0,hd,True,False
498,UdQreBq6MOY,CrashCourse,History of Science,regular course,The Scientific Methods,14.0,23,12.0,2018-07-16,21:17:06,1805,663032.0,10078.0,,335.0,784.0,hd,True,False
499,mdvfXzCoqvA,CrashCourse,Theater,regular course,Moliere - Man of Satire and Many Burials,21.0,41,21.0,2018-07-13,20:42:21,1808,163875.0,3108.0,,97.0,706.0,hd,True,False
500,fSEFfWf2au0,CrashCourse,Engineering,regular course,The First & Zeroth Laws of Thermodynamics,9.0,42,13.0,2018-07-12,20:06:20,1809,322396.0,6785.0,,225.0,605.0,hd,True,False
501,PPD8lER8ju4,CrashCourse,Statistics,regular course,P-Value Problems,22.0,17,14.0,2018-07-11,19:16:27,1810,132853.0,2342.0,,57.0,734.0,hd,True,False
502,-FYvy3_egHw,CrashCourse,History of Science,regular course,The New Astronomy,13.0,18,6.0,2018-07-09,22:19:52,1812,377090.0,6364.0,,243.0,755.0,hd,True,False
503,fXRpTLvPdT0,CrashCourse,Theater,regular course,"Rules, Rule-Breaking, and French Neoclassicism",20.0,47,21.0,2018-07-06,21:53:58,1815,128017.0,2611.0,,102.0,795.0,hd,True,False
504,RKOPoJzqH94,CrashCourse,Engineering,regular course,Reversibility & Irreversibility,8.0,32,11.0,2018-07-05,21:31:09,1816,210958.0,4687.0,,141.0,665.0,hd,True,False
505,vzo8vnxSARg,CrashCourse,History of Science,regular course,The Scientific Revolution,12.0,26,11.0,2018-07-02,21:00:05,1819,732864.0,10699.0,,364.0,766.0,hd,True,False
506,pDFiY81TLIM,CrashCourse,Theater,regular course,The Spanish Golden Age,19.0,23,18.0,2018-06-29,19:45:56,1822,129140.0,2670.0,,155.0,676.0,hd,True,False
507,VxCORJ8dN3Y,CrashCourse,Engineering,regular course,The Law of Conservation,7.0,24,17.0,2018-06-28,23:09:33,1823,264945.0,4991.0,,137.0,606.0,hd,True,False
508,bf3egy7TQ2Q,CrashCourse,Statistics,regular course,How P-Values Help Us Test Hypotheses,21.0,37,11.0,2018-06-27,21:41:31,1824,296921.0,4810.0,,132.0,713.0,hd,True,False
509,0wDlLwLIFeI,CrashCourse,History of Science,regular course,Cathedrals and Universities,11.0,28,11.0,2018-06-25,20:30:00,1826,352154.0,7227.0,,375.0,801.0,hd,True,False
510,O6lENrRANxY,CrashCourse,Engineering,regular course,Biomedical & Industrial Engineering,6.0,36,14.0,2018-06-21,20:00:01,1830,403686.0,9077.0,,298.0,627.0,hd,True,False
511,1xrcHQB5EEU,CrashCourse,Theater,regular course,Where Did Theater Go?,18.0,22,18.0,2018-06-15,20:06:19,1836,113014.0,2274.0,,91.0,806.0,hd,True,False
512,aRKyJRAxjpM,CrashCourse,Engineering,regular course,The History of Chemical Engineering,5.0,36,11.0,2018-06-14,22:14:45,1837,340282.0,7306.0,,257.0,540.0,hd,True,False
513,yDEvXB6ApWc,CrashCourse,Statistics,regular course,Confidence Intervals,20.0,21,15.0,2018-06-13,20:26:19,1838,367693.0,4840.0,,137.0,782.0,hd,True,False
514,gxiLuz9kHi0,CrashCourse,History of Science,regular course,Alchemy,10.0,7,14.0,2018-06-11,23:35:02,1840,889181.0,20319.0,,1013.0,770.0,hd,True,False
515,2_ktCNGYbrU,CrashCourse,Theater,regular course,English Theater After Shakespeare,17.0,34,15.0,2018-06-08,21:28:42,1843,106528.0,2335.0,,62.0,779.0,hd,True,False
516,3nB1Ntku06w,CrashCourse,Engineering,regular course,The History of Electrical Engineering,4.0,38,6.0,2018-06-07,19:54:28,1844,413470.0,8529.0,,332.0,565.0,hd,True,False
517,rBjft49MAO8,CrashCourse,Statistics,regular course,The Normal Distribution,19.0,24,14.0,2018-06-06,21:09:12,1845,301688.0,4755.0,,226.0,687.0,hd,True,False
518,iGiZXQVGpbY,CrashCourse,History of Science,regular course,Ancient & Medieval Medicine,9.0,28,6.0,2018-06-04,21:26:22,1847,611531.0,11911.0,,408.0,726.0,hd,True,False
519,ZjAqfh9aY9Y,CrashCourse,Theater,regular course,"Comedies, Romances, and Shakespeare's Heroines",16.0,47,26.0,2018-06-01,17:49:48,1850,200693.0,3507.0,,102.0,682.0,hd,False,False
520,A1V-QQ5wFU4,CrashCourse,Engineering,regular course,Mechanical Engineering,3.0,23,11.0,2018-05-31,21:28:57,1851,730470.0,14691.0,,505.0,579.0,hd,True,False
521,uAxyI_XfqXk,CrashCourse,Statistics,regular course,Z-Scores and Percentiles,18.0,25,13.0,2018-05-30,21:15:48,1852,449740.0,7371.0,,171.0,655.0,hd,True,False
522,9m5I-HO3w8w,CrashCourse,Theater,regular course,Shakespeare's Tragedies and an Acting Lesson,15.0,45,20.0,2018-05-25,20:54:27,1857,289098.0,4247.0,,145.0,724.0,hd,True,False
523,-xbtnz4wdaA,CrashCourse,Engineering,regular course,Civil Engineering,2.0,18,10.0,2018-05-24,19:28:26,1858,776190.0,14837.0,,523.0,526.0,hd,True,False
524,jL9en6NvQfk,CrashCourse,Statistics,regular course,Randomness,17.0,11,17.0,2018-05-23,20:32:54,1859,138432.0,2717.0,,110.0,727.0,hd,True,False
525,F6Su3rBxea8,CrashCourse,History of Science,regular course,Medieval China,8.0,15,12.0,2018-05-21,22:30:02,1861,709603.0,12745.0,,939.0,755.0,hd,True,False
526,FS2ndY5WJXA,CrashCourse,Theater,regular course,Straight Outta Stratford-Upon-Avon - Shakespeare's Early Days,14.0,62,21.0,2018-05-18,19:48:22,1864,428678.0,5378.0,,152.0,687.0,hd,True,False
527,btGYcizV0iI,CrashCourse,Engineering,regular course,What is Engineering?,1.0,21,12.0,2018-05-17,23:16:21,1865,1366506.0,30397.0,,1106.0,577.0,hd,True,False
528,5VMTeBoEcQg,CrashCourse,Statistics,regular course,Geometric Distributions and The Birthday Paradox,16.0,49,13.0,2018-05-16,21:00:00,1866,136506.0,2735.0,,108.0,619.0,hd,True,False
529,Q_aXzpeam0s,CrashCourse,Media Literacy,regular course,Future Literacies,12.0,18,7.0,2018-05-15,18:44:23,1867,100939.0,3372.0,,188.0,458.0,hd,True,False
530,bkVsus8Ehxs,CrashCourse,History of Science,regular course,The Medieval Islamicate World,7.0,30,13.0,2018-05-14,22:00:49,1868,1029998.0,26665.0,,2656.0,784.0,hd,True,False
531,snJpYLV7bYA,CrashCourse,Theater,regular course,The English Renaissance and NOT Shakespeare,13.0,44,29.0,2018-05-11,22:23:11,1871,264463.0,4645.0,,139.0,772.0,hd,True,False
532,ToC8rFFp88Y,CrashCourse,Preview,preview,Crash Course Engineering,,24,7.0,2018-05-10,20:05:18,1872,635062.0,11563.0,,671.0,130.0,hd,True,False
533,WR0nMTr6uOo,CrashCourse,Statistics,regular course,The Binomial Distribution,15.0,26,12.0,2018-05-09,21:58:57,1873,299394.0,5232.0,,197.0,855.0,hd,True,False
534,Be-A-sCIMpg,CrashCourse,Media Literacy,regular course,Media Skills,11.0,13,8.0,2018-05-08,20:37:54,1874,186288.0,3676.0,,134.0,663.0,hd,True,False
535,GcReek3z_38,CrashCourse,History of Science,regular course,Roman Engineering,6.0,18,6.0,2018-05-07,21:47:25,1875,809047.0,14937.0,,751.0,749.0,hd,True,False
536,U96m8inKt24,CrashCourse,Theater,regular course,"Pee Jokes, the Italian Renaissance, Commedia Dell'Arte",12.0,55,28.0,2018-05-04,22:51:34,1878,271868.0,4818.0,,124.0,678.0,hd,True,False
537,oZCskBpHWyk,CrashCourse,Statistics,regular course,Probability Part 2 Updating Your Beliefs with Bayes,14.0,52,11.0,2018-05-02,21:04:19,1880,217242.0,3696.0,,118.0,726.0,hd,True,False
538,rR7j11Wpjiw,CrashCourse,Media Literacy,regular course,The Dark(er) Side of Media,10.0,27,10.0,2018-05-01,21:41:45,1881,229804.0,4766.0,,279.0,635.0,hd,True,False
539,dCBDUDwaeCA,CrashCourse,History of Science,regular course,The Americas and Time Keeping,5.0,30,14.0,2018-05-01,00:28:13,1881,504207.0,8792.0,,491.0,769.0,hd,True,False
540,J1IyUPMXwS0,CrashCourse,Theater,regular course,Just Say Noh. But Also Say Kyogen,11.0,34,17.0,2018-04-27,22:57:16,1885,203212.0,3902.0,,149.0,775.0,hd,True,False
541,KEEnap_h8cs,CrashCourse,Film Criticism,regular course,2001 - A Space Odyssey,15.0,23,13.0,2018-04-26,22:04:35,1886,651376.0,20758.0,,1017.0,819.0,hd,True,False
542,OyddY7DlV58,CrashCourse,Statistics,regular course,Probability Part 1 Rules and Patterns,13.0,38,15.0,2018-04-25,20:46:50,1887,426655.0,6471.0,,199.0,721.0,hd,True,False
543,bDQkpNbsly4,CrashCourse,History of Science,regular course,India,4.0,6,13.0,2018-04-25,16:00:04,1887,1598699.0,39064.0,,3842.0,795.0,hd,True,False
544,TVaZnxYKKdM,CrashCourse,Media Literacy,regular course,Media Policy & You,9.0,19,9.0,2018-04-24,22:40:26,1888,112113.0,2771.0,,107.0,694.0,hd,True,False
545,5VI3qcSuUlk,CrashCourse,Theater,regular course,Get Outside and Have a (Mystery) Play,10.0,38,16.0,2018-04-20,21:17:04,1892,176378.0,2889.0,,92.0,705.0,hd,True,False
546,1xURt0maugI,CrashCourse,Film Criticism,regular course,Beasts of No Nation,14.0,20,17.0,2018-04-19,22:30:34,1893,259002.0,7563.0,,299.0,749.0,hd,True,False
547,CzNANZnoiRs,CrashCourse,Statistics,regular course,"Henrietta Lacks, the Tuskegee Experiment, and Ethical Data Collection",12.0,70,19.0,2018-04-18,21:47:54,1894,316374.0,4919.0,,137.0,685.0,hd,True,False
548,DvSTlxJsKzE,CrashCourse,Media Literacy,regular course,Media Ownership,8.0,16,10.0,2018-04-17,21:03:30,1895,238880.0,4749.0,,230.0,720.0,hd,True,False
549,rh0fxJkvL44,CrashCourse,History of Science,regular course,Plato and Aristotle,3.0,20,11.0,2018-04-16,23:03:19,1896,1502289.0,26700.0,,631.0,749.0,hd,True,False
550,XdvIsJF9d9s,CrashCourse,Theater,regular course,"Hrotsvitha, Hildegard, and the Nun who Resurrected Theater",9.0,59,18.0,2018-04-13,21:59:26,1899,109575.0,2223.0,,81.0,732.0,hd,True,False
551,Nlz9CCZSJ5I,CrashCourse,Film Criticism,regular course,Moonlight,13.0,10,17.0,2018-04-12,20:55:40,1900,294570.0,11282.0,,354.0,701.0,hd,True,False
552,ZwqOoD17_LU,CrashCourse,Statistics,regular course,Science Journalism,11.0,19,23.0,2018-04-11,21:00:03,1901,144102.0,3750.0,,159.0,642.0,hd,True,False
553,cmRcoJZRXEY,CrashCourse,Media Literacy,regular course,Online Advertising,7.0,19,6.0,2018-04-10,21:42:04,1902,266856.0,5319.0,,186.0,632.0,hd,True,False
554,epCOGAa7tRQ,CrashCourse,History of Science,regular course,The Presocratics,2.0,17,15.0,2018-04-09,21:49:38,1903,846203.0,16828.0,,568.0,752.0,hd,True,False
555,kX0jHv05FYM,CrashCourse,Theater,regular course,The Death and Resurrection of Theater as...Liturgical Drama,8.0,60,19.0,2018-04-06,20:10:59,1906,177021.0,2904.0,,134.0,753.0,hd,True,False
556,if36bqHypqk,CrashCourse,Film Criticism,regular course,The Eagle Huntress,12.0,19,6.0,2018-04-05,20:40:53,1907,60289.0,1957.0,,79.0,604.0,hd,True,False
557,VXhLmkrN0-I,CrashCourse,Media Literacy,regular course,Influence & Persuasion,6.0,23,12.0,2018-04-03,19:56:10,1909,299890.0,5450.0,,192.0,591.0,hd,True,False
558,GVNy3x_PwFk,CrashCourse,Film Criticism,regular course,Three Colors - Blue,11.0,20,16.0,2018-03-29,20:34:51,1914,179831.0,5239.0,,158.0,662.0,hd,True,False
559,Rf-fIpB4D50,CrashCourse,Statistics,regular course,Sampling Methods and Bias with Surveys,10.0,39,22.0,2018-03-28,21:05:16,1915,292054.0,4572.0,,177.0,706.0,hd,True,False
560,QpYrSLiIoKo,CrashCourse,Media Literacy,regular course,Media & Money,5.0,14,2.0,2018-03-27,20:01:02,1916,183634.0,3919.0,,196.0,616.0,hd,True,False
561,YvtCLceNf30,CrashCourse,History of Science,regular course,Intro to History of Science,1.0,28,6.0,2018-03-26,22:54:35,1917,987243.0,22963.0,,999.0,740.0,hd,True,False
562,b3mj4QQH8TM,CrashCourse,Theater,regular course,"Nostrils, Harmony with the Universe, and Ancient Sanskrit Theater",7.0,66,25.0,2018-03-23,22:08:27,1920,196398.0,4092.0,,325.0,758.0,hd,True,False
563,Uxeqt6dIziQ,CrashCourse,Film Criticism,regular course,The Limey,10.0,10,6.0,2018-03-22,21:58:38,1921,78426.0,2152.0,,113.0,673.0,hd,True,False
564,kkBDa-ICvyY,CrashCourse,Statistics,regular course,Controlled Experiments,9.0,23,36.0,2018-03-21,20:48:29,1922,236334.0,3924.0,,86.0,747.0,hd,True,False
565,TAdkzxB4WFo,CrashCourse,Media Literacy,regular course,Media & the Mind,4.0,17,7.0,2018-03-20,21:04:32,1923,248818.0,5118.0,,194.0,554.0,hd,True,False
566,-hjGgFgnYIA,CrashCourse,Preview,preview,Crash Course History of Science,,31,6.0,2018-03-19,22:27:21,1924,772853.0,12240.0,,602.0,123.0,hd,True,False
567,jQpvph777Pg,CrashCourse,Theater,regular course,"Roman Theater with Plautus, Terence, and Seneca",6.0,48,30.0,2018-03-16,21:15:43,1927,215919.0,3460.0,,97.0,718.0,hd,True,False
568,NqDLB3JWfds,CrashCourse,Film Criticism,regular course,Pan's Labyrinth,9.0,16,13.0,2018-03-15,22:39:53,1928,629005.0,19391.0,,640.0,681.0,hd,True,False
569,GtV-VYdNt_g,CrashCourse,Statistics,regular course,Correlation Doesn’t Equal Causation,8.0,36,29.0,2018-03-14,21:31:12,1929,397481.0,7444.0,,234.0,738.0,hd,True,False
570,9iUjvNtgWAs,CrashCourse,Media Literacy,regular course,"History of Media Literacy, Part 2",3.0,34,13.0,2018-03-13,21:06:39,1930,229759.0,4230.0,,153.0,595.0,hd,True,False
571,P05G89hgrPI,CrashCourse,Theater,regular course,"Dances to Flute Music and Obscene Verse. It's Roman Theater, Everybody",5.0,71,40.0,2018-03-09,23:15:40,1934,216915.0,3420.0,,100.0,746.0,hd,True,False
572,bVMGyXnnoRM,CrashCourse,Film Criticism,regular course,Apocalypse Now,8.0,15,18.0,2018-03-08,22:02:05,1935,543752.0,14360.0,,637.0,715.0,hd,True,False
573,bPFNxD3Yg6U,CrashCourse,Statistics,regular course,The Shape of Data Distributions,7.0,32,25.0,2018-03-08,01:29:52,1935,491236.0,7618.0,,193.0,683.0,hd,True,False
574,oXf0F4GYzWQ,CrashCourse,Media Literacy,regular course,"History of Media Literacy, Part 1",2.0,34,14.0,2018-03-07,00:00:05,1936,330009.0,5782.0,,185.0,591.0,hd,True,False
575,RokCkouFFtg,CrashCourse,Recess,regular course,The Inventor Who Vanished,1.0,26,17.0,2018-03-05,22:54:57,1938,241719.0,8658.0,,434.0,231.0,hd,True,False
576,xLKUXI0enbg,CrashCourse,Theater,regular course,"Greek Comedy, Satyrs, and Aristophanes",4.0,39,29.0,2018-03-02,23:25:29,1941,260174.0,4987.0,,180.0,694.0,hd,True,False
577,2wRcDM_5rjs,CrashCourse,Film Criticism,regular course,Lost in Translation,7.0,20,17.0,2018-03-01,22:02:51,1942,298172.0,9511.0,,435.0,629.0,hd,True,False
578,HMkllhBI91Y,CrashCourse,Statistics,regular course,"Plots, Outliers, and Justin Timberlake Data Visualization Part 2",6.0,65,31.0,2018-02-28,22:02:15,1943,260462.0,4467.0,,123.0,696.0,hd,True,False
579,AD7N-1Mj-DU,CrashCourse,Media Literacy,regular course,Introduction to Media Literacy,1.0,31,10.0,2018-02-27,22:17:29,1944,929175.0,18922.0,,568.0,638.0,hd,True,False
580,nGlQkaoIfBI,CrashCourse,Theater,regular course,Tragedy Lessons from Aristotle,3.0,31,41.0,2018-02-23,22:06:30,1948,472927.0,7900.0,,207.0,750.0,hd,True,False
581,bZBmOd83Fds,CrashCourse,Film Criticism,regular course,Do the Right Thing,6.0,19,15.0,2018-02-22,21:57:17,1949,258259.0,7374.0,,345.0,687.0,hd,True,False
582,hEWY6kkBdpo,CrashCourse,Statistics,regular course,Charts Are Like Pasta - Data Visualization Part 1,5.0,50,27.0,2018-02-21,23:05:08,1950,375601.0,6245.0,,210.0,622.0,hd,True,False
583,sPwJ0obJya0,CrashCourse,Preview,preview,Crash Course Media Literacy,,27,8.0,2018-02-20,22:05:24,1951,378460.0,7040.0,,439.0,112.0,hd,True,False
584,VeTeK9kvxyo,CrashCourse,Theater,regular course,"Thespis, Athens, and The Origins of Greek Drama",2.0,48,35.0,2018-02-16,22:52:19,1955,682432.0,9401.0,,263.0,624.0,hd,True,False
585,98QmnyyIXsY,CrashCourse,Film Criticism,regular course,In the Mood For Love,5.0,21,18.0,2018-02-15,21:03:17,1956,353135.0,11431.0,,200.0,571.0,hd,True,False
586,R4yfNi_8Kqw,CrashCourse,Statistics,regular course,Measures of Spread,4.0,19,28.0,2018-02-14,20:30:08,1957,526502.0,10355.0,,254.0,707.0,hd,True,False
587,dhgEpr87Yac,CrashCourse,Big History,regular course,"Liberals, Conservatives, and Pride and Prejudice, Part 2",412.0,56,45.0,2018-02-13,22:44:16,1958,440582.0,12427.0,,459.0,672.0,hd,True,False
588,KriEIJ0ubh0,CrashCourse,Sociology,regular course,The Structure & Cost of US Health Care,44.0,39,10.0,2018-02-12,22:03:17,1959,246347.0,4333.0,,465.0,590.0,hd,True,False
589,sNWrOuwzax8,CrashCourse,Theater,regular course,What Is Theater?,1.0,17,30.0,2018-02-09,22:54:47,1962,817629.0,14442.0,,488.0,847.0,hd,True,False
590,gOp7tYFk-38,CrashCourse,Film Criticism,regular course,Where Are My Children,4.0,22,23.0,2018-02-08,21:55:54,1963,119274.0,2833.0,,160.0,584.0,hd,True,False
